864,3,2025-07-04T00:00:00.000,23.083333333333332,POINT (483386.13406596635 4420756.4680047715),,,NaN,10576.460834188794,No,0,HighSchoolOrCollege
864,4,2025-07-04T00:00:00.000,29.083333333333332,POINT (483427.58001767774 4420738.353228444),,,NaN,10487.79996333072,No,0,Low
1152,0,2025-07-05T00:00:00.000,27.083333333333332,POINT (485547.33905596414 4421526.153604189),POINT (486971.8556855318 4422510.6889146175),100.0,1386.2943611198905,9914.05637760299,Yes,1,HighSchoolOrCollege
1152,1,2025-07-05T00:00:00.000,43.083333333333336,POINT (487038.28498915996 4420353.145806744),POINT (486971.8556855318 4422510.6889146175),100.0,1098.6122886681098,10406.140740632605,Yes,0,HighSchoolOrCollege
1152,2,2025-07-05T00:00:00.000,37.083333333333336,POINT (485057.58590894594 4420442.765882327),POINT (486971.8556855318 4422510.6889146175),100.0,1098.6122886681098,11048.665385608876,Yes,0,Bachelors
1152,3,2025-07-05T00:00:00.000,23.083333333333332,POINT (483386.13406596635 4420756.4680047715),,,NaN,10567.028225517075,No,0,HighSchoolOrCollege
1152,4,2025-07-05T00:00:00.000,29.083333333333332,POINT (483427.58001767774 4420738.353228444),,,NaN,10478.367354659002,No,0,Low
1440,0,2025-07-06T00:00:00.000,27.083333333333332,POINT (485547.33905596414 4421526.153604189),POINT (486971.8556855318 4422510.6889146175),100.0,1386.2943611198905,9754.743483813003,Yes,1,HighSchoolOrCollege
1440,1,2025-07-06T00:00:00.000,43.083333333333336,POINT (487038.28498915996 4420353.145806744),POINT (486971.8556855318 4422510.6889146175),100.0,1098.6122886681098,10270.163181099842,Yes,0,HighSchoolOrCollege
1440,2,2025-07-06T00:00:00.000,37.083333333333336,POINT (485057.58590894594 4420442.765882327),POINT (486971.8556855318 4422510.6889146175),100.0,1098.6122886681098,11039.232776937157,Yes,0,Bachelors
1440,3,2025-07-06T00:00:00.000,23.083333333333332,POINT (483386.13406596635 4420756.4680047715),,,NaN,10557.595616845356,No,0,HighSchoolOrCollege
1440,4,2025-07-06T00:00:00.000,29.083333333333332,POINT (483427.58001767774 4420738.353228444),,,NaN,10468.934745987282,No,0,Low
1728,0,2025-07-07T00:00:00.000,27.083333333333332,POINT (485547.33905596414 4421526.153604189),POINT (486971.8556855318 4422510.6889146175),100.0,1386.2943611198905,9603.20903477542,Yes,1,HighSchoolOrCollege
1728,1,2025-07-07T00:00:00.000,43.083333333333336,POINT (487038.28498915996 4420353.145806744),POINT (486971.8556855318 4422510.6889146175),100.0,1098.6122886681098,10094.926618923047,Yes,0,HighSchoolOrCollege
1728,2,2025-07-07T00:00:00.000,37.083333333333336,POINT (485057.58590894594 4420442.765882327),POINT (486971.8556855318 4422510.6889146175),100.0,1098.6122886681098,11030.516472601297,Yes,0,Bachelors
1728,3,2025-07-07T00:00:00.000,23.083333333333332,POINT (483386.13406596635 4420756.4680047715),,,NaN,10548.163008173637,No,0,HighSchoolOrCollege
1728,4,2025-07-07T00:00:00.000,29.083333333333332,POINT (483427.58001767774 4420738.353228444),,,NaN,10459.502137315563,No,0,Low
2016,0,2025-07-08T00:00:00.000,27.083333333333332,POINT (485547.33905596414 4421526.153604189),POINT (486971.8556855318 4422510.6889146175),100.0,1386.2943611198905,10114.07406133551,Yes,1,HighSchoolOrCollege
2016,1,2025-07-08T00:00:00.000,43.083333333333336,POINT (487038.28498915996 4420353.145806744),POINT (486971.8556855318 4422510.6889146175),100.0,1098.6122886681098,10619.403923799851,Yes,0,HighSchoolOrCollege
2016,2,2025-07-08T00:00:00.000,37.083333333333336,POINT (485057.58590894594 4420442.765882327),POINT (486971.8556855318 4422510.6889146175),100.0,1098.6122886681098,11621.800168265438,Yes,0,Bachelors
2016,3,2025-07-08T00:00:00.000,23.083333333333332,POINT (483386.13406596635 4420756.4680047715),,,NaN,10538.730399501917,No,0,HighSchoolOrCollege
2016,4,2025-07-08T00:00:00.000,29.083333333333332,POINT (483427.58001767774 4420738.353228444),,,NaN,10450.069528643844,No,0,Low
2304,0,2025-07-09T00:00:00.000,27.083333333333332,POINT (485547.33905596414 4421526.153604189),POINT (486971.8556855318 4422510.6889146175),100.0,1386.2943611198905,10622.022171113447,Yes,1,HighSchoolOrCollege
2304,1,2025-07-09T00:00:00.000,43.083333333333336,POINT (487038.28498915996 4420353.145806744),POINT (486971.8556855318 4422510.6889146175),100.0,1098.6122886681098,11140.964311894502,Yes,0,HighSchoolOrCollege
2304,2,2025-07-09T00:00:00.000,37.083333333333336,POINT (485057.58590894594 4420442.765882327),POINT (486971.8556855318 4422510.6889146175),100.0,1098.6122886681098,12213.800168265438,Yes,0,Bachelors
2304,3,2025-07-09T00:00:00.000,23.083333333333332,POINT (483386.13406596635 4420756.4680047715),,,NaN,10529.297790830198,No,0,HighSchoolOrCollege
2304,4,2025-07-09T00:00:00.000,29.083333333333332,POINT (483427.58001767774 4420738.353228444),,,NaN,10440.636919972125,No,0,Low
2592,0,2025-07-10T00:00:00.000,27.083333333333332,POINT (485547.33905596414 4421526.153604189),POINT (486971.8556855318 4422510.6889146175),100.0,1386.2943611198905,11132.887197673539,Yes,1,HighSchoolOrCollege
2592,1,2025-07-10T00:00:00.000,43.083333333333336,POINT (487038.28498915996 4420353.145806744),POINT (486971.8556855318 4422510.6889146175),100.0,1098.6122886681098,11665.441616771306,Yes,0,HighSchoolOrCollege
2592,2,2025-07-10T00:00:00.000,37.083333333333336,POINT (485057.58590894594 4420442.765882327),POINT (486971.8556855318 4422510.6889146175),100.0,1098.6122886681098,12805.083863929578,Yes,0,Bachelors
2592,3,2025-07-10T00:00:00.000,23.083333333333332,POINT (483386.13406596635 4420756.4680047715),,,NaN,10519.865182158479,No,0,HighSchoolOrCollege
2592,4,2025-07-10T00:00:00.000,29.083333333333332,POINT (483427.58001767774 4420738.353228444),,,NaN,10431.204311300406,No,0,Low
2880,0,2025-07-11T00:00:00.000,27.083333333333332,POINT (485547.33905596414 4421526.153604189),POINT (486971.8556855318 4422510.6889146175),100.0,1386.2943611198905,11638.634695005181,Yes,1,HighSchoolOrCollege
2880,1,2025-07-11T00:00:00.000,43.083333333333336,POINT (487038.28498915996 4420353.145806744),POINT (486971.8556855318 4422510.6889146175),100.0,1098.6122886681098,12184.801392419666,Yes,0,HighSchoolOrCollege
2880,2,2025-07-11T00:00:00.000,37.083333333333336,POINT (485057.58590894594 4420442.765882327),POINT (486971.8556855318 4422510.6889146175),100.0,1098.6122886681098,13397.083863929578,Yes,0,Bachelors
2880,3,2025-07-11T00:00:00.000,23.083333333333332,POINT (483386.13406596635 4420756.4680047715),,,NaN,10510.43257348676,No,0,HighSchoolOrCollege
2880,4,2025-07-11T00:00:00.000,29.083333333333332,POINT (483427.58001767774 4420738.353228444),,,NaN,10421.771702628686,No,0,Low
