267,2,2025-07-01T22:15:00.000,Recreation,-18.473806286971524,POINT (486194.0125563806 4421348.554417097)
272,2,2025-07-01T22:40:00.000,Food,-4.716304335860201,POINT (483834.4909161149 4422719.660534676)
277,2,2025-07-01T23:05:00.000,Recreation,-3.8892223762045313,POINT (486194.0125563806 4421348.554417097)
277,1,2025-07-01T23:05:00.000,Recreation,-10.69536153456246,POINT (486194.0125563806 4421348.554417097)
281,2,2025-07-01T23:25:00.000,Recreation,-0.9723055940511328,POINT (486194.0125563806 4421348.554417097)
284,0,2025-07-01T23:40:00.000,Recreation,-13.61227831671586,POINT (486194.0125563806 4421348.554417097)
370,0,2025-07-02T06:50:00.000,Food,-4.0,POINT (485547.33905596414 4421526.153604189)
380,1,2025-07-02T07:40:00.000,Food,-4.0,POINT (487038.28498915996 4420353.145806744)
389,4,2025-07-02T08:25:00.000,Food,-4.716304335860201,POINT (483834.4909161149 4422719.660534676)
389,3,2025-07-02T08:25:00.000,Food,-4.716304335860201,POINT (483834.4909161149 4422719.660534676)
403,2,2025-07-02T09:35:00.000,Wage,158.33333333333331,POINT (486971.8556855318 4422510.6889146175)
408,2,2025-07-02T10:00:00.000,Food,-4.716304335860201,POINT (483834.4909161149 4422719.660534676)
445,0,2025-07-02T13:05:00.000,Wage,600.0,POINT (486971.8556855318 4422510.6889146175)
445,1,2025-07-02T13:05:00.000,Wage,516.6666666666667,POINT (486971.8556855318 4422510.6889146175)
450,1,2025-07-02T13:30:00.000,Food,-4.716304335860201,POINT (483834.4909161149 4422719.660534676)
450,0,2025-07-02T13:30:00.000,Food,-4.716304335860201,POINT (483834.4909161149 4422719.660534676)
453,0,2025-07-02T13:45:00.000,Wage,16.666666666666664,POINT (486971.8556855318 4422510.6889146175)
463,1,2025-07-02T14:35:00.000,Wage,100.0,POINT (486971.8556855318 4422510.6889146175)
464,2,2025-07-02T14:40:00.000,Wage,458.3333333333333,POINT (486971.8556855318 4422510.6889146175)
486,0,2025-07-02T16:30:00.000,Recreation,-29.169167821533986,POINT (486194.0125563806 4421348.554417097)
491,3,2025-07-02T16:55:00.000,Food,-4.716304335860201,POINT (483834.4909161149 4422719.660534676)
494,1,2025-07-02T17:10:00.000,Recreation,-27.22455663343172,POINT (486194.0125563806 4421348.554417097)
512,4,2025-07-02T18:40:00.000,Food,-4.716304335860201,POINT (483834.4909161149 4422719.660534676)
513,0,2025-07-02T18:45:00.000,Recreation,-23.33533425722719,POINT (486194.0125563806 4421348.554417097)
515,1,2025-07-02T18:55:00.000,Recreation,-17.50150069292039,POINT (486194.0125563806 4421348.554417097)
520,1,2025-07-02T19:20:00.000,Food,-4.716304335860201,POINT (483834.4909161149 4422719.660534676)
525,0,2025-07-02T19:45:00.000,Recreation,-8.750750346460196,POINT (486194.0125563806 4421348.554417097)
525,1,2025-07-02T19:45:00.000,Recreation,-3.8892223762045313,POINT (486194.0125563806 4421348.554417097)
530,0,2025-07-02T20:10:00.000,Food,-4.716304335860201,POINT (483834.4909161149 4422719.660534676)
535,0,2025-07-02T20:35:00.000,Recreation,-3.8892223762045313,POINT (486194.0125563806 4421348.554417097)
539,2,2025-07-02T20:55:00.000,Food,-4.0,POINT (485057.58590894594 4420442.765882327)
541,1,2025-07-02T21:05:00.000,Recreation,-12.639972722664726,POINT (486194.0125563806 4421348.554417097)
564,1,2025-07-02T23:00:00.000,Recreation,-19.44611188102266,POINT (486194.0125563806 4421348.554417097)
565,0,2025-07-02T23:05:00.000,Recreation,-26.25225103938059,POINT (486194.0125563806 4421348.554417097)
572,0,2025-07-02T23:40:00.000,Recreation,-3.8892223762045313,POINT (486194.0125563806 4421348.554417097)
658,0,2025-07-03T06:50:00.000,Food,-4.0,POINT (485547.33905596414 4421526.153604189)
668,1,2025-07-03T07:40:00.000,Food,-4.0,POINT (487038.28498915996 4420353.145806744)
670,2,2025-07-03T07:50:00.000,Food,-4.0,POINT (485057.58590894594 4420442.765882327)
677,4,2025-07-03T08:25:00.000,Food,-4.716304335860201,POINT (483834.4909161149 4422719.660534676)
677,3,2025-07-03T08:25:00.000,Food,-4.716304335860201,POINT (483834.4909161149 4422719.660534676)
733,1,2025-07-03T13:05:00.000,Wage,516.6666666666667,POINT (486971.8556855318 4422510.6889146175)
733,0,2025-07-03T13:05:00.000,Wage,600.0,POINT (486971.8556855318 4422510.6889146175)
738,0,2025-07-03T13:30:00.000,Food,-4.716304335860201,POINT (483834.4909161149 4422719.660534676)
738,1,2025-07-03T13:30:00.000,Food,-4.716304335860201,POINT (483834.4909161149 4422719.660534676)
741,0,2025-07-03T13:45:00.000,Wage,16.666666666666664,POINT (486971.8556855318 4422510.6889146175)
744,2,2025-07-03T14:00:00.000,Wage,600.0,POINT (486971.8556855318 4422510.6889146175)
751,1,2025-07-03T14:35:00.000,Wage,100.0,POINT (486971.8556855318 4422510.6889146175)
766,0,2025-07-03T15:50:00.000,Recreation,-21.39072306912492,POINT (486194.0125563806 4421348.554417097)
779,3,2025-07-03T16:55:00.000,Food,-4.716304335860201,POINT (483834.4909161149 4422719.660534676)
782,1,2025-07-03T17:10:00.000,Recreation,-27.22455663343172,POINT (486194.0125563806 4421348.554417097)
796,0,2025-07-03T18:20:00.000,Recreation,-26.25225103938059,POINT (486194.0125563806 4421348.554417097)
800,4,2025-07-03T18:40:00.000,Food,-4.716304335860201,POINT (483834.4909161149 4422719.660534676)
801,2,2025-07-03T18:45:00.000,Food,-4.0,POINT (485057.58590894594 4420442.765882327)
803,1,2025-07-03T18:55:00.000,Recreation,-17.50150069292039,POINT (486194.0125563806 4421348.554417097)
808,1,2025-07-03T19:20:00.000,Food,-4.716304335860201,POINT (483834.4909161149 4422719.660534676)
813,0,2025-07-03T19:45:00.000,Recreation,-13.61227831671586,POINT (486194.0125563806 4421348.554417097)
813,1,2025-07-03T19:45:00.000,Recreation,-3.8892223762045313,POINT (486194.0125563806 4421348.554417097)
818,0,2025-07-03T20:10:00.000,Food,-4.716304335860201,POINT (483834.4909161149 4422719.660534676)
823,0,2025-07-03T20:35:00.000,Recreation,-3.8892223762045313,POINT (486194.0125563806 4421348.554417097)
836,1,2025-07-03T21:40:00.000,Recreation,-19.44611188102266,POINT (486194.0125563806 4421348.554417097)
844,0,2025-07-03T22:20:00.000,Recreation,-17.50150069292039,POINT (486194.0125563806 4421348.554417097)
852,1,2025-07-03T23:00:00.000,Recreation,-12.639972722664726,POINT (486194.0125563806 4421348.554417097)
857,0,2025-07-03T23:25:00.000,Recreation,-9.72305594051133,POINT (486194.0125563806 4421348.554417097)
861,0,2025-07-03T23:45:00.000,Recreation,-0.9723055940511328,POINT (486194.0125563806 4421348.554417097)
946,0,2025-07-04T06:50:00.000,Food,-4.0,POINT (485547.33905596414 4421526.153604189)
956,1,2025-07-04T07:40:00.000,Food,-4.0,POINT (487038.28498915996 4420353.145806744)
957,2,2025-07-04T07:45:00.000,Food,-4.0,POINT (485057.58590894594 4420442.765882327)
965,4,2025-07-04T08:25:00.000,Food,-4.716304335860201,POINT (483834.4909161149 4422719.660534676)
965,3,2025-07-04T08:25:00.000,Food,-4.716304335860201,POINT (483834.4909161149 4422719.660534676)
1021,1,2025-07-04T13:05:00.000,Wage,516.6666666666667,POINT (486971.8556855318 4422510.6889146175)
1021,0,2025-07-04T13:05:00.000,Wage,600.0,POINT (486971.8556855318 4422510.6889146175)
1026,0,2025-07-04T13:30:00.000,Food,-4.716304335860201,POINT (483834.4909161149 4422719.660534676)
1026,1,2025-07-04T13:30:00.000,Food,-4.716304335860201,POINT (483834.4909161149 4422719.660534676)
1029,0,2025-07-04T13:45:00.000,Wage,16.666666666666664,POINT (486971.8556855318 4422510.6889146175)
1032,2,2025-07-04T14:00:00.000,Wage,600.0,POINT (486971.8556855318 4422510.6889146175)
1039,1,2025-07-04T14:35:00.000,Wage,100.0,POINT (486971.8556855318 4422510.6889146175)
1054,1,2025-07-04T15:50:00.000,Recreation,-11.667667128613594,POINT (486194.0125563806 4421348.554417097)
1059,0,2025-07-04T16:15:00.000,Recreation,-26.25225103938059,POINT (486194.0125563806 4421348.554417097)
1067,3,2025-07-04T16:55:00.000,Food,-4.716304335860201,POINT (483834.4909161149 4422719.660534676)
1078,1,2025-07-04T17:50:00.000,Recreation,-20.418417475073788,POINT (486194.0125563806 4421348.554417097)
1081,0,2025-07-04T18:05:00.000,Recreation,-18.473806286971524,POINT (486194.0125563806 4421348.554417097)
1088,4,2025-07-04T18:40:00.000,Food,-4.716304335860201,POINT (483834.4909161149 4422719.660534676)
1091,1,2025-07-04T18:55:00.000,Recreation,-9.72305594051133,POINT (486194.0125563806 4421348.554417097)
1095,2,2025-07-04T19:15:00.000,Food,-4.716304335860201,POINT (483834.4909161149 4422719.660534676)
1096,1,2025-07-04T19:20:00.000,Food,-4.716304335860201,POINT (483834.4909161149 4422719.660534676)
1101,1,2025-07-04T19:45:00.000,Recreation,-3.8892223762045313,POINT (486194.0125563806 4421348.554417097)
1101,0,2025-07-04T19:45:00.000,Recreation,-16.52919509886926,POINT (486194.0125563806 4421348.554417097)
1106,0,2025-07-04T20:10:00.000,Food,-4.716304335860201,POINT (483834.4909161149 4422719.660534676)
1111,0,2025-07-04T20:35:00.000,Recreation,-3.8892223762045313,POINT (486194.0125563806 4421348.554417097)
1120,1,2025-07-04T21:20:00.000,Recreation,-15.556889504818125,POINT (486194.0125563806 4421348.554417097)
1134,0,2025-07-04T22:30:00.000,Recreation,-19.44611188102266,POINT (486194.0125563806 4421348.554417097)
1141,1,2025-07-04T23:05:00.000,Recreation,-17.50150069292039,POINT (486194.0125563806 4421348.554417097)
1148,0,2025-07-04T23:40:00.000,Recreation,-10.69536153456246,POINT (486194.0125563806 4421348.554417097)
1240,0,2025-07-05T07:20:00.000,Food,-4.716304335860201,POINT (483834.4909161149 4422719.660534676)
1251,1,2025-07-05T08:15:00.000,Food,-4.716304335860201,POINT (483834.4909161149 4422719.660534676)
1252,2,2025-07-05T08:20:00.000,Food,-4.716304335860201,POINT (483834.4909161149 4422719.660534676)
1253,4,2025-07-05T08:25:00.000,Food,-4.716304335860201,POINT (483834.4909161149 4422719.660534676)
1253,3,2025-07-05T08:25:00.000,Food,-4.716304335860201,POINT (483834.4909161149 4422719.660534676)
1258,0,2025-07-05T08:50:00.000,Recreation,-13.61227831671586,POINT (486194.0125563806 4421348.554417097)
1280,0,2025-07-05T10:40:00.000,Recreation,-18.473806286971524,POINT (486194.0125563806 4421348.554417097)
1280,1,2025-07-05T10:40:00.000,Recreation,-23.33533425722719,POINT (486194.0125563806 4421348.554417097)
1301,1,2025-07-05T12:25:00.000,Recreation,-17.50150069292039,POINT (486194.0125563806 4421348.554417097)
1310,0,2025-07-05T13:10:00.000,Recreation,-26.25225103938059,POINT (486194.0125563806 4421348.554417097)
1315,0,2025-07-05T13:35:00.000,Food,-11.667667128613594,POINT (486194.0125563806 4421348.554417097)
1316,1,2025-07-05T13:40:00.000,Food,-11.667667128613594,POINT (486194.0125563806 4421348.554417097)
1320,1,2025-07-05T14:00:00.000,Recreation,-15.556889504818125,POINT (486194.0125563806 4421348.554417097)
1339,0,2025-07-05T15:35:00.000,Recreation,-25.279945445329453,POINT (486194.0125563806 4421348.554417097)
1354,1,2025-07-05T16:50:00.000,Recreation,-30.14147341558512,POINT (486194.0125563806 4421348.554417097)
1355,3,2025-07-05T16:55:00.000,Food,-4.716304335860201,POINT (483834.4909161149 4422719.660534676)
1361,0,2025-07-05T17:25:00.000,Recreation,-18.473806286971524,POINT (486194.0125563806 4421348.554417097)
1372,1,2025-07-05T18:20:00.000,Recreation,-14.584583910766993,POINT (486194.0125563806 4421348.554417097)
1376,4,2025-07-05T18:40:00.000,Food,-4.716304335860201,POINT (483834.4909161149 4422719.660534676)
1380,0,2025-07-05T19:00:00.000,Recreation,-15.556889504818125,POINT (486194.0125563806 4421348.554417097)
1390,2,2025-07-05T19:50:00.000,Food,-4.716304335860201,POINT (483834.4909161149 4422719.660534676)
1394,1,2025-07-05T20:10:00.000,Recreation,-18.473806286971524,POINT (486194.0125563806 4421348.554417097)
1409,0,2025-07-05T21:25:00.000,Recreation,-25.279945445329453,POINT (486194.0125563806 4421348.554417097)
1528,0,2025-07-06T07:20:00.000,Food,-4.716304335860201,POINT (483834.4909161149 4422719.660534676)
1532,1,2025-07-06T07:40:00.000,Food,-4.0,POINT (487038.28498915996 4420353.145806744)
1533,2,2025-07-06T07:45:00.000,Food,-4.0,POINT (485057.58590894594 4420442.765882327)
1541,3,2025-07-06T08:25:00.000,Food,-4.716304335860201,POINT (483834.4909161149 4422719.660534676)
1541,4,2025-07-06T08:25:00.000,Food,-4.716304335860201,POINT (483834.4909161149 4422719.660534676)
1547,0,2025-07-06T08:55:00.000,Recreation,-14.584583910766993,POINT (486194.0125563806 4421348.554417097)
1553,1,2025-07-06T09:25:00.000,Recreation,-19.44611188102266,POINT (486194.0125563806 4421348.554417097)
1573,1,2025-07-06T11:05:00.000,Recreation,-16.52919509886926,POINT (486194.0125563806 4421348.554417097)
1573,0,2025-07-06T11:05:00.000,Recreation,-22.363028663176056,POINT (486194.0125563806 4421348.554417097)
1591,0,2025-07-06T12:35:00.000,Recreation,-14.584583910766993,POINT (486194.0125563806 4421348.554417097)
1597,1,2025-07-06T13:05:00.000,Food,-11.667667128613594,POINT (486194.0125563806 4421348.554417097)
1601,1,2025-07-06T13:25:00.000,Recreation,-24.307639851278324,POINT (486194.0125563806 4421348.554417097)
1603,0,2025-07-06T13:35:00.000,Food,-11.667667128613594,POINT (486194.0125563806 4421348.554417097)
1615,0,2025-07-06T14:35:00.000,Recreation,-20.418417475073788,POINT (486194.0125563806 4421348.554417097)
1626,1,2025-07-06T15:30:00.000,Recreation,-21.39072306912492,POINT (486194.0125563806 4421348.554417097)
1643,3,2025-07-06T16:55:00.000,Food,-4.716304335860201,POINT (483834.4909161149 4422719.660534676)
1647,0,2025-07-06T17:15:00.000,Recreation,-28.19686222748285,POINT (486194.0125563806 4421348.554417097)
1651,1,2025-07-06T17:35:00.000,Recreation,-21.39072306912492,POINT (486194.0125563806 4421348.554417097)
1664,4,2025-07-06T18:40:00.000,Food,-4.716304335860201,POINT (483834.4909161149 4422719.660534676)
1669,1,2025-07-06T19:05:00.000,Recreation,-14.584583910766993,POINT (486194.0125563806 4421348.554417097)
1670,0,2025-07-06T19:10:00.000,Recreation,-19.44611188102266,POINT (486194.0125563806 4421348.554417097)
1671,2,2025-07-06T19:15:00.000,Food,-4.716304335860201,POINT (483834.4909161149 4422719.660534676)
1671,1,2025-07-06T19:15:00.000,Food,-4.0,POINT (487038.28498915996 4420353.145806744)
1689,0,2025-07-06T20:45:00.000,Recreation,-15.556889504818125,POINT (486194.0125563806 4421348.554417097)
1691,1,2025-07-06T20:55:00.000,Recreation,-18.473806286971524,POINT (486194.0125563806 4421348.554417097)
1711,1,2025-07-06T22:35:00.000,Recreation,-16.52919509886926,POINT (486194.0125563806 4421348.554417097)
1717,1,2025-07-06T23:05:00.000,Recreation,-2.9169167821533986,POINT (486194.0125563806 4421348.554417097)
1810,0,2025-07-07T06:50:00.000,Food,-4.0,POINT (485547.33905596414 4421526.153604189)
1820,1,2025-07-07T07:40:00.000,Food,-4.0,POINT (487038.28498915996 4420353.145806744)
1821,2,2025-07-07T07:45:00.000,Food,-4.0,POINT (485057.58590894594 4420442.765882327)
1829,4,2025-07-07T08:25:00.000,Food,-4.716304335860201,POINT (483834.4909161149 4422719.660534676)
1829,3,2025-07-07T08:25:00.000,Food,-4.716304335860201,POINT (483834.4909161149 4422719.660534676)
1885,0,2025-07-07T13:05:00.000,Wage,600.0,POINT (486971.8556855318 4422510.6889146175)
1885,1,2025-07-07T13:05:00.000,Wage,516.6666666666667,POINT (486971.8556855318 4422510.6889146175)
1890,0,2025-07-07T13:30:00.000,Food,-4.716304335860201,POINT (483834.4909161149 4422719.660534676)
1890,1,2025-07-07T13:30:00.000,Food,-4.716304335860201,POINT (483834.4909161149 4422719.660534676)
1893,0,2025-07-07T13:45:00.000,Wage,16.666666666666664,POINT (486971.8556855318 4422510.6889146175)
1896,2,2025-07-07T14:00:00.000,Wage,600.0,POINT (486971.8556855318 4422510.6889146175)
1903,1,2025-07-07T14:35:00.000,Wage,100.0,POINT (486971.8556855318 4422510.6889146175)
1913,0,2025-07-07T15:25:00.000,Recreation,-16.52919509886926,POINT (486194.0125563806 4421348.554417097)
1924,1,2025-07-07T16:20:00.000,Recreation,-17.50150069292039,POINT (486194.0125563806 4421348.554417097)
1931,3,2025-07-07T16:55:00.000,Food,-4.716304335860201,POINT (483834.4909161149 4422719.660534676)
1933,0,2025-07-07T17:05:00.000,Recreation,-16.52919509886926,POINT (486194.0125563806 4421348.554417097)
1946,1,2025-07-07T18:10:00.000,Recreation,-18.473806286971524,POINT (486194.0125563806 4421348.554417097)
1952,4,2025-07-07T18:40:00.000,Food,-4.716304335860201,POINT (483834.4909161149 4422719.660534676)
1955,1,2025-07-07T18:55:00.000,Recreation,-5.833833564306797,POINT (486194.0125563806 4421348.554417097)
1957,0,2025-07-07T19:05:00.000,Recreation,-20.418417475073788,POINT (486194.0125563806 4421348.554417097)
1959,2,2025-07-07T19:15:00.000,Food,-4.716304335860201,POINT (483834.4909161149 4422719.660534676)
1960,1,2025-07-07T19:20:00.000,Food,-4.716304335860201,POINT (483834.4909161149 4422719.660534676)
1965,0,2025-07-07T19:45:00.000,Recreation,-4.861527970255665,POINT (486194.0125563806 4421348.554417097)
1965,1,2025-07-07T19:45:00.000,Recreation,-3.8892223762045313,POINT (486194.0125563806 4421348.554417097)
1970,0,2025-07-07T20:10:00.000,Food,-4.716304335860201,POINT (483834.4909161149 4422719.660534676)
1975,0,2025-07-07T20:35:00.000,Recreation,-3.8892223762045313,POINT (486194.0125563806 4421348.554417097)
1991,1,2025-07-07T21:55:00.000,Recreation,-22.363028663176056,POINT (486194.0125563806 4421348.554417097)
2003,0,2025-07-07T22:55:00.000,Recreation,-24.307639851278324,POINT (486194.0125563806 4421348.554417097)
2005,1,2025-07-07T23:05:00.000,Recreation,-10.69536153456246,POINT (486194.0125563806 4421348.554417097)
2012,0,2025-07-07T23:40:00.000,Recreation,-5.833833564306797,POINT (486194.0125563806 4421348.554417097)
2098,0,2025-07-08T06:50:00.000,Food,-4.0,POINT (485547.33905596414 4421526.153604189)
2108,1,2025-07-08T07:40:00.000,Food,-4.0,POINT (487038.28498915996 4420353.145806744)
2109,2,2025-07-08T07:45:00.000,Food,-4.0,POINT (485057.58590894594 4420442.765882327)
2117,4,2025-07-08T08:25:00.000,Food,-4.716304335860201,POINT (483834.4909161149 4422719.660534676)
2117,3,2025-07-08T08:25:00.000,Food,-4.716304335860201,POINT (483834.4909161149 4422719.660534676)
2173,1,2025-07-08T13:05:00.000,Wage,516.6666666666667,POINT (486971.8556855318 4422510.6889146175)
2173,0,2025-07-08T13:05:00.000,Wage,600.0,POINT (486971.8556855318 4422510.6889146175)
2178,1,2025-07-08T13:30:00.000,Food,-4.716304335860201,POINT (483834.4909161149 4422719.660534676)
2178,0,2025-07-08T13:30:00.000,Food,-4.716304335860201,POINT (483834.4909161149 4422719.660534676)
2181,0,2025-07-08T13:45:00.000,Wage,16.666666666666664,POINT (486971.8556855318 4422510.6889146175)
2184,2,2025-07-08T14:00:00.000,Wage,600.0,POINT (486971.8556855318 4422510.6889146175)
2191,1,2025-07-08T14:35:00.000,Wage,100.0,POINT (486971.8556855318 4422510.6889146175)
2208,0,2025-07-08T16:00:00.000,Recreation,-23.33533425722719,POINT (486194.0125563806 4421348.554417097)
2211,1,2025-07-08T16:15:00.000,Recreation,-16.52919509886926,POINT (486194.0125563806 4421348.554417097)
2219,3,2025-07-08T16:55:00.000,Food,-4.716304335860201,POINT (483834.4909161149 4422719.660534676)
2233,0,2025-07-08T18:05:00.000,Recreation,-21.39072306912492,POINT (486194.0125563806 4421348.554417097)
2240,2,2025-07-08T18:40:00.000,Food,-4.0,POINT (485057.58590894594 4420442.765882327)
2240,4,2025-07-08T18:40:00.000,Food,-4.716304335860201,POINT (483834.4909161149 4422719.660534676)
2243,1,2025-07-08T18:55:00.000,Recreation,-28.19686222748285,POINT (486194.0125563806 4421348.554417097)
2248,1,2025-07-08T19:20:00.000,Food,-4.716304335860201,POINT (483834.4909161149 4422719.660534676)
2253,1,2025-07-08T19:45:00.000,Recreation,-3.8892223762045313,POINT (486194.0125563806 4421348.554417097)
2253,0,2025-07-08T19:45:00.000,Recreation,-16.52919509886926,POINT (486194.0125563806 4421348.554417097)
2258,0,2025-07-08T20:10:00.000,Food,-4.716304335860201,POINT (483834.4909161149 4422719.660534676)
2263,0,2025-07-08T20:35:00.000,Recreation,-3.8892223762045313,POINT (486194.0125563806 4421348.554417097)
2274,1,2025-07-08T21:30:00.000,Recreation,-17.50150069292039,POINT (486194.0125563806 4421348.554417097)
2293,1,2025-07-08T23:05:00.000,Recreation,-15.556889504818125,POINT (486194.0125563806 4421348.554417097)
2296,0,2025-07-08T23:20:00.000,Recreation,-29.169167821533986,POINT (486194.0125563806 4421348.554417097)
2300,0,2025-07-08T23:40:00.000,Recreation,-0.9723055940511328,POINT (486194.0125563806 4421348.554417097)
2386,0,2025-07-09T06:50:00.000,Food,-4.0,POINT (485547.33905596414 4421526.153604189)
2396,1,2025-07-09T07:40:00.000,Food,-4.0,POINT (487038.28498915996 4420353.145806744)
2397,2,2025-07-09T07:45:00.000,Food,-4.0,POINT (485057.58590894594 4420442.765882327)
2405,4,2025-07-09T08:25:00.000,Food,-4.716304335860201,POINT (483834.4909161149 4422719.660534676)
2405,3,2025-07-09T08:25:00.000,Food,-4.716304335860201,POINT (483834.4909161149 4422719.660534676)
2461,0,2025-07-09T13:05:00.000,Wage,600.0,POINT (486971.8556855318 4422510.6889146175)
2461,1,2025-07-09T13:05:00.000,Wage,516.6666666666667,POINT (486971.8556855318 4422510.6889146175)
2466,0,2025-07-09T13:30:00.000,Food,-4.716304335860201,POINT (483834.4909161149 4422719.660534676)
2466,1,2025-07-09T13:30:00.000,Food,-4.716304335860201,POINT (483834.4909161149 4422719.660534676)
2469,0,2025-07-09T13:45:00.000,Wage,16.666666666666664,POINT (486971.8556855318 4422510.6889146175)
2472,2,2025-07-09T14:00:00.000,Wage,600.0,POINT (486971.8556855318 4422510.6889146175)
2479,1,2025-07-09T14:35:00.000,Wage,100.0,POINT (486971.8556855318 4422510.6889146175)
2493,0,2025-07-09T15:45:00.000,Recreation,-20.418417475073788,POINT (486194.0125563806 4421348.554417097)
2503,1,2025-07-09T16:35:00.000,Recreation,-20.418417475073788,POINT (486194.0125563806 4421348.554417097)
2507,3,2025-07-09T16:55:00.000,Food,-4.716304335860201,POINT (483834.4909161149 4422719.660534676)
2513,0,2025-07-09T17:25:00.000,Recreation,-16.52919509886926,POINT (486194.0125563806 4421348.554417097)
2524,1,2025-07-09T18:20:00.000,Recreation,-17.50150069292039,POINT (486194.0125563806 4421348.554417097)
2528,4,2025-07-09T18:40:00.000,Food,-4.716304335860201,POINT (483834.4909161149 4422719.660534676)
2531,1,2025-07-09T18:55:00.000,Recreation,-3.8892223762045313,POINT (486194.0125563806 4421348.554417097)
2535,2,2025-07-09T19:15:00.000,Food,-4.716304335860201,POINT (483834.4909161149 4422719.660534676)
2535,0,2025-07-09T19:15:00.000,Recreation,-18.473806286971524,POINT (486194.0125563806 4421348.554417097)
2536,1,2025-07-09T19:20:00.000,Food,-4.716304335860201,POINT (483834.4909161149 4422719.660534676)
